T1603 46871.300000 46976.630515 46976.630514
T1512 46871.300000 46976.630543 46976.630542
TF1512 46871.300000 46976.630569 46976.630566
IC1511 46871.800000 46977.050496 46977.050501
IF1603 46871.800000 46977.050504 46977.050506
IF1511 46871.800000 46977.050531 46977.050530
IH1603 46871.800000 46977.050555 46977.050555
IH1511 46871.800000 46977.050596 46977.050595
T1603 46871.800000 46977.050621 46977.050620
T1512 46871.800000 46977.050650 46977.050651
T1606 46871.800000 46977.050678 46977.050675
TF1512 46871.800000 46977.050702 46977.050701
IC1603 46872.300000 46977.562972 46977.562979
IC1512 46872.300000 46977.562985 46977.562986
IC1511 46872.300000 46977.563004 46977.563002
IF1511 46872.300000 46977.563030 46977.563030
IH1512 46872.300000 46977.563057 46977.563055
IH1511 46872.300000 46977.563082 46977.563080
T1512 46872.300000 46977.563109 46977.563108
TF1512 46872.300000 46977.563136 46977.563134
IC1512 46872.800000 46978.070413 46978.070415
IC1511 46872.800000 46978.070419 46978.070422
IF1511 46872.800000 46978.070447 46978.070445
IH1603 46872.800000 46978.070471 46978.070470
IH1512 46872.800000 46978.070503 46978.070504
IH1511 46872.800000 46978.070532 46978.070530
T1603 46872.800000 46978.070557 46978.070554
T1512 46872.800000 46978.070581 46978.070582
T1606 46872.800000 46978.070607 46978.070606
TF1512 46872.800000 46978.070634 46978.070631
IC1512 46873.300000 46978.580363 46978.580368
IF1511 46873.300000 46978.580374 46978.580372
IH1603 46873.300000 46978.580396 46978.580396
IH1512 46873.300000 46978.580422 46978.580423
IH1511 46873.300000 46978.580452 46978.580449
T1603 46873.300000 46978.580473 46978.580473
T1606 46873.300000 46978.580501 46978.580501
TF1512 46873.300000 46978.580528 46978.580524
IC1512 46873.800000 46979.125504 46979.125510
IC1511 46873.800000 46979.125513 46979.125516
IF1603 46873.800000 46979.125537 46979.125535
IF1511 46873.800000 46979.125562 46979.125561
IH1512 46873.800000 46979.125592 46979.125590
IH1511 46873.800000 46979.125614 46979.125613
T1512 46873.800000 46979.125640 46979.125640
TF1512 46873.800000 46979.125668 46979.125666
IC1512 46874.300000 46979.559224 46979.559224
IC1511 46874.300000 46979.559229 46979.559231
IF1512 46874.300000 46979.559258 46979.559255
IF1603 46874.300000 46979.559282 46979.559280
IF1511 46874.300000 46979.559295 46979.559293
T1603 46874.300000 46979.559333 46979.559332
T1512 46874.300000 46979.559359 46979.559357
T1606 46874.300000 46979.559382 46979.559383
TF1512 46874.300000 46979.559397 46979.559396
IC1603 46874.800000 46980.100396 46980.100398
IC1511 46874.800000 46980.100404 46980.100410
IF1512 46874.800000 46980.100583 46980.100430
IF1603 46874.800000 46980.100588 46980.100456
IF1511 46874.800000 46980.100589 46980.100588
T1603 46874.800000 46980.100594 46980.100593
T1512 46874.800000 46980.100597 46980.100597
T1606 46874.800000 46980.100599 46980.100604
TF1603 46874.800000 46980.100604 46980.100606
TF1512 46874.800000 46980.100613 46980.100612
TF1606 46874.800000 46980.100624 46980.100625
IC1511 46875.300000 46980.610354 46980.610355
IF1512 46875.300000 46980.610359 46980.610361
IF1603 46875.300000 46980.610383 46980.610385
IF1511 46875.300000 46980.610412 46980.610411
IH1512 46875.300000 46980.610439 46980.610434
IH1511 46875.300000 46980.610461 46980.610461
T1603 46875.300000 46980.610489 46980.610487
T1606 46875.300000 46980.610512 46980.610512
TF1603 46875.300000 46980.610541 46980.610540
TF1512 46875.300000 46980.610573 46980.610573
IC1512 46875.800000 46981.121452 46981.121456
IC1511 46875.800000 46981.121480 46981.121480
IF1512 46875.800000 46981.121506 46981.121501
IF1511 46875.800000 46981.121528 46981.121529
IH1603 46875.800000 46981.121557 46981.121557
IH1512 46875.800000 46981.121582 46981.121581
IH1511 46875.800000 46981.121616 46981.121614
TF1512 46875.800000 46981.121641 46981.121639
IC1512 46876.300000 46981.630318 46981.630320
IC1511 46876.300000 46981.630325 46981.630326
IF1512 46876.300000 46981.630364 46981.630362
IF1511 46876.300000 46981.630389 46981.630388
IH1603 46876.300000 46981.630412 46981.630413
IH1512 46876.300000 46981.630439 46981.630437
IH1511 46876.300000 46981.630465 46981.630461
T1512 46876.300000 46981.630488 46981.630489
TF1603 46876.300000 46981.630517 46981.630515
TF1512 46876.300000 46981.630540 46981.630541
IC1511 46876.800000 46982.058165 46982.058171
IH1603 46876.800000 46982.058179 46982.058178
IH1512 46876.800000 46982.058200 46982.058198
IH1511 46876.800000 46982.058224 46982.058224
IC1511 46877.300000 46982.567514 46982.567516
IF1511 46877.300000 46982.567519 46982.567524
IH1511 46877.300000 46982.567543 46982.567544
TF1512 46877.300000 46982.567570 46982.567567
IC1512 46877.800000 46983.080727 46983.080729
IC1511 46877.800000 46983.080737 46983.080737
IF1512 46877.800000 46983.080761 46983.080758
IH1603 46877.800000 46983.080785 46983.080783
T1512 46877.800000 46983.080810 46983.080809
TF1512 46877.800000 46983.080837 46983.080835
IC1512 46878.300000 46983.618111 46983.618113
IC1511 46878.300000 46983.618116 46983.618120
IF1511 46878.300000 46983.618144 46983.618140
IH1512 46878.300000 46983.618170 46983.618170
IH1511 46878.300000 46983.618219 46983.618219
T1603 46878.300000 46983.618247 46983.618244
T1606 46878.300000 46983.618278 46983.618275
TF1512 46878.300000 46983.618304 46983.618304
IC1512 46878.800000 46984.138088 46984.138091
IC1511 46878.800000 46984.138095 46984.138095
IF1512 46878.800000 46984.138124 46984.138124
IF1603 46878.800000 46984.138151 46984.138147
IH1512 46878.800000 46984.138172 46984.138171
IH1511 46878.800000 46984.138220 46984.138219
T1512 46878.800000 46984.138246 46984.138243
TF1512 46878.800000 46984.138268 46984.138269
IC1606 46879.300000 46984.551425 46984.551426
IC1511 46879.300000 46984.551429 46984.551429
IF1603 46879.300000 46984.551456 46984.551457
IF1511 46879.300000 46984.551485 46984.551481
IH1603 46879.300000 46984.551507 46984.551505
IH1606 46879.300000 46984.551533 46984.551534
IH1512 46879.300000 46984.551567 46984.551564
IH1511 46879.300000 46984.551607 46984.551606
T1603 46879.300000 46984.551632 46984.551633
T1512 46879.300000 46984.551660 46984.551658
T1606 46879.300000 46984.551683 46984.551682
TF1603 46879.300000 46984.551709 46984.551710
TF1606 46879.300000 46984.551736 46984.551736
IC1606 46879.800000 46985.070253 46985.070255
IC1512 46879.800000 46985.070261 46985.070261
IC1511 46879.800000 46985.070287 46985.070284
IF1603 46879.800000 46985.070311 46985.070309
IF1511 46879.800000 46985.070330 46985.070330
IH1603 46879.800000 46985.070360 46985.070359
IH1606 46879.800000 46985.070385 46985.070383
IH1511 46879.800000 46985.070414 46985.070414
T1512 46879.800000 46985.070439 46985.070437
TF1603 46879.800000 46985.070473 46985.070470
TF1512 46879.800000 46985.070495 46985.070497
IC1606 46880.300000 46985.597611 46985.597612
IC1511 46880.300000 46985.597613 46985.597614
IF1511 46880.300000 46985.597640 46985.597642
IH1603 46880.300000 46985.597669 46985.597666
IH1511 46880.300000 46985.597701 46985.597701
T1512 46880.300000 46985.597726 46985.597725
TF1603 46880.300000 46985.597751 46985.597748
TF1512 46880.300000 46985.597774 46985.597774
IC1606 46880.800000 46986.105358 46986.105364
IC1512 46880.800000 46986.105365 46986.105366
IC1511 46880.800000 46986.105387 46986.105386
IF1512 46880.800000 46986.105417 46986.105416
IH1603 46880.800000 46986.105445 46986.105440
IH1511 46880.800000 46986.105465 46986.105466
T1603 46880.800000 46986.105495 46986.105490
T1512 46880.800000 46986.105518 46986.105516
T1606 46880.800000 46986.105542 46986.105543
TF1603 46880.800000 46986.105571 46986.105569
TF1512 46880.800000 46986.105594 46986.105592
IC1606 46881.300000 46986.625230 46986.625235
IC1511 46881.300000 46986.625244 46986.625240
IF1603 46881.300000 46986.625266 46986.625263
IF1511 46881.300000 46986.625290 46986.625288
T1603 46881.300000 46986.625326 46986.625325
T1512 46881.300000 46986.625357 46986.625355
T1606 46881.300000 46986.625382 46986.625383
TF1512 46881.300000 46986.625409 46986.625408
IC1511 46881.800000 46987.150171 46987.150173
IF1512 46881.800000 46987.150178 46987.150183
IF1603 46881.800000 46987.150206 46987.150205
IF1511 46881.800000 46987.150233 46987.150230
IH1512 46881.800000 46987.150256 46987.150257
IH1511 46881.800000 46987.150285 46987.150283
T1512 46881.800000 46987.150309 46987.150308
TF1512 46881.800000 46987.150335 46987.150336
IC1511 46882.300000 46987.590115 46987.590116
IF1603 46882.300000 46987.590120 46987.590118
IF1511 46882.300000 46987.590147 46987.590147
IH1603 46882.300000 46987.590173 46987.590169
TF1512 46882.300000 46987.590195 46987.590196
IC1511 46882.800000 46988.116426 46988.116432
IF1512 46882.800000 46988.116435 46988.116437
IF1603 46882.800000 46988.116457 46988.116455
IF1511 46882.800000 46988.116482 46988.116483
IH1511 46882.800000 46988.116510 46988.116507
T1512 46882.800000 46988.116535 46988.116535
TF1512 46882.800000 46988.116573 46988.116572
IC1512 46883.300000 46988.554758 46988.554760
IC1511 46883.300000 46988.554765 46988.554764
IF1512 46883.300000 46988.554792 46988.554796
IF1511 46883.300000 46988.554815 46988.554813
IH1603 46883.300000 46988.554840 46988.554840
IH1512 46883.300000 46988.554868 46988.554867
IH1511 46883.300000 46988.554902 46988.554897
T1512 46883.300000 46988.554927 46988.554926
TF1512 46883.300000 46988.554952 46988.554950
IC1512 46883.800000 46989.070153 46989.070156
IC1511 46883.800000 46989.070159 46989.070163
IF1512 46883.800000 46989.070187 46989.070185
IF1606 46883.800000 46989.070211 46989.070210
IH1603 46883.800000 46989.070236 46989.070237
IH1511 46883.800000 46989.070268 46989.070262
T1512 46883.800000 46989.070292 46989.070288
IC1511 46884.300000 46989.587416 46989.587421
IF1512 46884.300000 46989.587451 46989.587448
IF1606 46884.300000 46989.587474 46989.587473
IF1511 46884.300000 46989.587503 46989.587500
IH1603 46884.300000 46989.587528 46989.587525
IH1512 46884.300000 46989.587552 46989.587550
IH1511 46884.300000 46989.587578 46989.587579
T1512 46884.300000 46989.587612 46989.587611
TF1512 46884.300000 46989.587635 46989.587633
IC1512 46884.800000 46990.100084 46990.100089
IC1511 46884.800000 46990.100093 46990.100094
IF1512 46884.800000 46990.100115 46990.100114
IF1603 46884.800000 46990.100140 46990.100140
IF1606 46884.800000 46990.100167 46990.100165
IF1511 46884.800000 46990.100192 46990.100189
IH1512 46884.800000 46990.100220 46990.100220
IH1511 46884.800000 46990.100245 46990.100243
T1603 46884.800000 46990.100268 46990.100266
TF1512 46884.800000 46990.100293 46990.100294
IC1512 46885.300000 46990.650093 46990.650091
IC1511 46885.300000 46990.650095 46990.650095
IF1512 46885.300000 46990.650121 46990.650271
IF1511 46885.300000 46990.650275 46990.650274
IH1603 46885.300000 46990.650279 46990.650279
IH1512 46885.300000 46990.650281 46990.650285
IH1511 46885.300000 46990.650283 46990.650285
TF1512 46885.300000 46990.650285 46990.650287
IC1512 46885.800000 46991.060054 46991.060059
IC1511 46885.800000 46991.060059 46991.060062
IF1512 46885.800000 46991.060081 46991.060081
IF1511 46885.800000 46991.060109 46991.060107
IH1511 46885.800000 46991.060138 46991.060132
IC1512 46886.300000 46991.585037 46991.585042
IC1511 46886.300000 46991.585047 46991.585047
IF1512 46886.300000 46991.585071 46991.585069
IF1511 46886.300000 46991.585095 46991.585095
IH1603 46886.300000 46991.585123 46991.585121
T1512 46886.300000 46991.585147 46991.585146
TF1512 46886.300000 46991.585172 46991.585173
IC1512 46886.800000 46992.110102 46992.110109
IC1511 46886.800000 46992.110111 46992.110111
IH1603 46886.800000 46992.110129 46992.110130
IH1511 46886.800000 46992.110156 46992.110155
T1512 46886.800000 46992.110203 46992.110201
TF1512 46886.800000 46992.110233 46992.110234
IF1511 46887.300000 46992.642496 46992.642498
IH1603 46887.300000 46992.642502 46992.642501
IH1511 46887.300000 46992.642528 46992.642527
TF1512 46887.300000 46992.642555 46992.642554
IC1512 46887.800000 46993.070260 46993.070262
IC1511 46887.800000 46993.070275 46993.070275
IF1512 46887.800000 46993.070303 46993.070299
IF1511 46887.800000 46993.070327 46993.070326
IH1511 46887.800000 46993.070352 46993.070352
T1512 46887.800000 46993.070379 46993.070377
TF1512 46887.800000 46993.070405 46993.070402
IC1606 46888.300000 46993.605370 46993.605373
IC1512 46888.300000 46993.605379 46993.605377
IC1511 46888.300000 46993.605402 46993.605401
IF1511 46888.300000 46993.605428 46993.605427
IH1511 46888.300000 46993.605456 46993.605453
T1512 46888.300000 46993.605479 46993.605477
TF1512 46888.300000 46993.605507 46993.605506
IC1606 46888.800000 46994.144994 46994.144999
IC1512 46888.800000 46994.145002 46994.145008
IC1511 46888.800000 46994.145030 46994.145026
IF1603 46888.800000 46994.145051 46994.145049
IH1512 46888.800000 46994.145076 46994.145076
TF1512 46888.800000 46994.145103 46994.145102
IC1512 46889.300000 46994.569992 46994.569994
IC1511 46889.300000 46994.569996 46994.569999
IF1603 46889.300000 46994.570026 46994.570022
IF1511 46889.300000 46994.570053 46994.570049
IH1512 46889.300000 46994.570075 46994.570075
IC1512 46889.800000 46995.100614 46995.100615
IC1511 46889.800000 46995.100620 46995.100618
IF1512 46889.800000 46995.100643 46995.100645
IF1603 46889.800000 46995.100671 46995.100669
IF1511 46889.800000 46995.100714 46995.100714
T1512 46889.800000 46995.100744 46995.100741
TF1512 46889.800000 46995.100773 46995.100768
IC1511 46890.300000 46995.640898 46995.640901
IF1512 46890.300000 46995.640905 46995.640909
IF1603 46890.300000 46995.640932 46995.640929
IF1511 46890.300000 46995.640977 46995.640975
IH1512 46890.300000 46995.641009 46995.641009
IH1511 46890.300000 46995.641037 46995.641035
TF1512 46890.300000 46995.641065 46995.641061
IC1511 46890.800000 46996.070633 46996.070643
IF1512 46890.800000 46996.070645 46996.070644
IF1511 46890.800000 46996.070667 46996.070669
IH1603 46890.800000 46996.070692 46996.070692
IH1512 46890.800000 46996.070719 46996.070718
IH1511 46890.800000 46996.070744 46996.070742
T1603 46890.800000 46996.070787 46996.070768
T1512 46890.800000 46996.070800 46996.070797
T1606 46890.800000 46996.070819 46996.070818
TF1603 46890.800000 46996.070849 46996.070850
TF1512 46890.800000 46996.070874 46996.070871
TF1606 46890.800000 46996.070897 46996.070895
IC1512 46891.300000 46996.590161 46996.590165
IF1511 46891.300000 46996.590205 46996.590202
IH1603 46891.300000 46996.590230 46996.590229
IH1512 46891.300000 46996.590259 46996.590255
IH1511 46891.300000 46996.590282 46996.590280
T1603 46891.300000 46996.590308 46996.590307
T1512 46891.300000 46996.590336 46996.590335
T1606 46891.300000 46996.590359 46996.590357
TF1603 46891.300000 46996.590384 46996.590384
TF1512 46891.300000 46996.590421 46996.590418
TF1606 46891.300000 46996.590446 46996.590445
IF1512 46891.800000 46997.116614 46997.116612
IF1511 46891.800000 46997.116640 46997.116636
IH1603 46891.800000 46997.116662 46997.116665
IH1512 46891.800000 46997.116688 46997.116689
T1512 46891.800000 46997.116718 46997.116714
TF1512 46891.800000 46997.116743 46997.116741
IC1512 46892.300000 46997.640608 46997.640613
IC1511 46892.300000 46997.640616 46997.640618
IH1512 46892.300000 46997.640643 46997.640639
T1603 46892.300000 46997.640666 46997.640667
T1512 46892.300000 46997.640697 46997.640693
T1606 46892.300000 46997.640720 46997.640718
TF1603 46892.300000 46997.640745 46997.640746
TF1512 46892.300000 46997.640772 46997.640770
TF1606 46892.300000 46997.640798 46997.640795
IC1511 46892.800000 46998.080543 46998.080548
IF1511 46892.800000 46998.080553 46998.080553
IH1511 46892.800000 46998.080586 46998.080585
T1603 46892.800000 46998.080611 46998.080614
T1512 46892.800000 46998.080638 46998.080637
TF1603 46892.800000 46998.080663 46998.080662
IC1511 46893.300000 46998.597806 46998.597811
IF1511 46893.300000 46998.597817 46998.597816
IH1512 46893.300000 46998.597839 46998.597838
IH1511 46893.300000 46998.597873 46998.597872
T1603 46893.300000 46998.597899 46998.597897
TF1603 46893.300000 46998.597923 46998.597923
TF1512 46893.300000 46998.597951 46998.597951
IC1512 46893.800000 46999.150504 46999.150505
IF1511 46893.800000 46999.150508 46999.150507
T1603 46893.800000 46999.150537 46999.150537
T1512 46893.800000 46999.150561 46999.150560
TF1603 46893.800000 46999.150588 46999.150585
TF1512 46893.800000 46999.150613 46999.150613
IC1512 46894.300000 46999.570503 46999.570504
IF1511 46894.300000 46999.570512 46999.570512
IH1511 46894.300000 46999.570537 46999.570536
T1603 46894.300000 46999.570561 46999.570559
T1512 46894.300000 46999.570586 46999.570587
TF1512 46894.300000 46999.570615 46999.570611
IF1511 46894.800000 47000.097693 47000.097695
IH1511 46894.800000 47000.097698 47000.097705
T1603 46894.800000 47000.097726 47000.097723
T1512 46894.800000 47000.097752 47000.097751
T1606 46894.800000 47000.097776 47000.097777
TF1512 46894.800000 47000.097803 47000.097802
IF1512 46895.300000 47000.625279 47000.625281
IF1511 46895.300000 47000.625284 47000.625292
IH1511 46895.300000 47000.625316 47000.625310
T1603 46895.300000 47000.625357 47000.625356
T1606 46895.300000 47000.625383 47000.625384
TF1512 46895.300000 47000.625412 47000.625408
IF1512 46895.800000 47001.052798 47001.052799
IF1603 46895.800000 47001.052812 47001.052813
IF1511 46895.800000 47001.052841 47001.052837
IH1512 46895.800000 47001.052865 47001.052864
IH1511 46895.800000 47001.052889 47001.052890
T1603 46895.800000 47001.052915 47001.052913
T1512 46895.800000 47001.052942 47001.052940
TF1512 46895.800000 47001.052972 47001.052976
IC1512 46896.300000 47001.590505 47001.590506
IC1511 46896.300000 47001.590508 47001.590509
IF1512 46896.300000 47001.590534 47001.590536
IF1511 46896.300000 47001.590563 47001.590560
IH1511 46896.300000 47001.590588 47001.590586
T1603 46896.300000 47001.590611 47001.590612
T1512 46896.300000 47001.590642 47001.590636
TF1512 46896.300000 47001.590662 47001.590661
IC1512 46896.800000 47002.128977 47002.128979
IC1511 46896.800000 47002.128980 47002.128979
IF1512 46896.800000 47002.129001 47002.129000
IF1511 46896.800000 47002.129030 47002.129029
IH1512 46896.800000 47002.129055 47002.129053
IH1511 46896.800000 47002.129079 47002.129079
T1603 46896.800000 47002.129108 47002.129107
T1512 46896.800000 47002.129132 47002.129130
TF1512 46896.800000 47002.129159 47002.129159
IC1512 46897.300000 47002.647111 47002.647120
IF1512 46897.300000 47002.647115 47002.647124
IF1511 46897.300000 47002.647135 47002.647136
IH1512 46897.300000 47002.647170 47002.647166
T1603 46897.300000 47002.647193 47002.647192
T1512 46897.300000 47002.647219 47002.647220
TF1512 46897.300000 47002.647246 47002.647243
IC1512 46897.800000 47003.067123 47003.067128
IC1511 46897.800000 47003.067130 47003.067132
IF1512 46897.800000 47003.067158 47003.067155
IF1511 46897.800000 47003.067182 47003.067181
IH1512 46897.800000 47003.067209 47003.067208
IH1511 46897.800000 47003.067235 47003.067233
T1603 46897.800000 47003.067285 47003.067283
T1512 46897.800000 47003.067310 47003.067312
TF1512 46897.800000 47003.067341 47003.067337
IC1512 46898.300000 47003.575209 47003.575212
IC1511 46898.300000 47003.575217 47003.575219
IF1512 46898.300000 47003.575246 47003.575242
T1603 46898.300000 47003.575270 47003.575266
TF1512 46898.300000 47003.575292 47003.575293
IC1512 46898.800000 47004.099871 47004.099874
IC1511 46898.800000 47004.099876 47004.099876
IF1512 46898.800000 47004.099893 47004.099900
IF1511 46898.800000 47004.099931 47004.099929
IH1512 46898.800000 47004.099958 47004.099957
T1603 46898.800000 47004.099983 47004.099983
T1512 46898.800000 47004.100012 47004.100008
TF1512 46898.800000 47004.100032 47004.100032
IC1512 46899.300000 47004.650486 47004.650493
IC1511 46899.300000 47004.650504 47004.650501
IF1512 46899.300000 47004.650527 47004.650527
IF1511 46899.300000 47004.650558 47004.650558
T1603 46899.300000 47004.650580 47004.650578
IC1603 46899.800000 47005.065255 47005.065257
IC1512 46899.800000 47005.065268 47005.065266
IC1511 46899.800000 47005.065289 47005.065289
IF1511 46899.800000 47005.065314 47005.065315
IH1511 46899.800000 47005.065342 47005.065341
T1603 46899.800000 47005.065367 47005.065365
T1512 46899.800000 47005.065394 47005.065394
IC1511 46900.300000 47005.617096 47005.617098
IF1512 46900.300000 47005.617102 47005.617100
IF1511 46900.300000 47005.617128 47005.617131
IH1511 46900.300000 47005.617153 47005.617151
T1603 46900.300000 47005.617178 47005.617177
T1512 46900.300000 47005.617203 47005.617205
TF1603 46900.300000 47005.617230 47005.617228
TF1512 46900.300000 47005.617258 47005.617257
IF1512 46900.800000 47006.139155 47006.139162
IF1606 46900.800000 47006.139163 47006.139166
IF1511 46900.800000 47006.139190 47006.139184
T1603 46900.800000 47006.139209 47006.139210
IC1512 46901.300000 47006.560421 47006.560422
IF1512 46901.300000 47006.560426 47006.560424
IF1606 46901.300000 47006.560451 47006.560456
IF1511 46901.300000 47006.560493 47006.560488
IH1512 46901.300000 47006.560514 47006.560512
IC1512 46901.800000 47007.100307 47007.100315
IF1512 46901.800000 47007.100321 47007.100327
IF1511 46901.800000 47007.100342 47007.100341
IH1511 46901.800000 47007.100368 47007.100369
T1512 46901.800000 47007.100395 47007.100393
TF1512 46901.800000 47007.100420 47007.100418
IF1512 46902.300000 47007.626372 47007.626382
IF1511 46902.300000 47007.626385 47007.626383
IH1512 46902.300000 47007.626406 47007.626406
IH1511 46902.300000 47007.626433 47007.626433
IC1511 46902.800000 47008.140305 47008.140301
IF1512 46902.800000 47008.140325 47008.140324
IF1603 46902.800000 47008.140354 47008.140355
IF1511 46902.800000 47008.140401 47008.140399
IH1512 46902.800000 47008.140425 47008.140424
IH1511 46902.800000 47008.140457 47008.140457
TF1512 46902.800000 47008.140467 47008.140465
IC1512 46903.300000 47008.556999 47008.556996
IC1511 46903.300000 47008.557021 47008.557021
IF1512 46903.300000 47008.557045 47008.557044
IF1603 46903.300000 47008.557070 47008.557070
IH1512 46903.300000 47008.557097 47008.557094
IH1511 46903.300000 47008.557121 47008.557120
TF1512 46903.300000 47008.557148 47008.557149
TF1606 46903.300000 47008.557173 47008.557171
IC1512 46903.800000 47009.082179 47009.082181
IC1511 46903.800000 47009.082199 47009.082200
IF1512 46903.800000 47009.082234 47009.082231
IF1603 46903.800000 47009.082256 47009.082255
IF1511 46903.800000 47009.082283 47009.082283
IH1512 46903.800000 47009.082310 47009.082308
T1512 46903.800000 47009.082337 47009.082336
TF1512 46903.800000 47009.082360 47009.082360
IC1511 46904.300000 47009.611817 47009.611819
IF1512 46904.300000 47009.611821 47009.611824
IH1511 46904.300000 47009.611845 47009.611848
T1603 46904.300000 47009.611872 47009.611871
T1512 46904.300000 47009.611897 47009.611896
IC1511 46904.800000 47010.124927 47010.124933
IF1512 46904.800000 47010.124943 47010.124942
IH1511 46904.800000 47010.124964 47010.124962
T1603 46904.800000 47010.124989 47010.124989
T1606 46904.800000 47010.125015 47010.125013
TF1512 46904.800000 47010.125038 47010.125039
IC1511 46905.300000 47010.640963 47010.640968
IF1512 46905.300000 47010.640982 47010.640981
IF1511 46905.300000 47010.641005 47010.641003
IH1511 46905.300000 47010.641031 47010.641035
T1512 46905.300000 47010.641069 47010.641067
TF1512 46905.300000 47010.641096 47010.641094
IC1603 46905.800000 47011.065148 47011.065155
IC1512 46905.800000 47011.065159 47011.065158
IC1511 46905.800000 47011.065180 47011.065179
IF1512 46905.800000 47011.065207 47011.065207
IF1511 46905.800000 47011.065233 47011.065233
T1603 46905.800000 47011.065300 47011.065294
T1512 46905.800000 47011.065380 47011.065379
T1606 46905.800000 47011.065445 47011.065442
TF1603 46905.800000 47011.065468 47011.065471
TF1512 46905.800000 47011.065495 47011.065493
TF1606 46905.800000 47011.065519 47011.065517
IC1511 46906.300000 47011.590273 47011.590280
IF1512 46906.300000 47011.590283 47011.590284
IF1511 46906.300000 47011.590305 47011.590304
IH1512 46906.300000 47011.590335 47011.590335
T1603 46906.300000 47011.590353 47011.590349
T1512 46906.300000 47011.590379 47011.590377
T1606 46906.300000 47011.590403 47011.590404
TF1603 46906.300000 47011.590432 47011.590430
TF1512 46906.300000 47011.590457 47011.590455
TF1606 46906.300000 47011.590481 47011.590482
IC1512 46906.800000 47012.105136 47012.105135
IF1512 46906.800000 47012.105145 47012.105146
IF1511 46906.800000 47012.105167 47012.105324
IH1511 46906.800000 47012.105193 47012.105332
T1603 46906.800000 47012.105217 47012.105334
T1512 46906.800000 47012.105241 47012.105340
T1606 46906.800000 47012.105269 47012.105343
TF1603 46906.800000 47012.105294 47012.105346
TF1512 46906.800000 47012.105328 47012.105351
TF1606 46906.800000 47012.105348 47012.105357
IC1512 46907.300000 47012.640262 47012.640265
IC1511 46907.300000 47012.640268 47012.640275
IF1512 46907.300000 47012.640294 47012.640290
IF1511 46907.300000 47012.640326 47012.640324
IH1511 46907.300000 47012.640353 47012.640353
T1603 46907.300000 47012.640380 47012.640378
T1512 46907.300000 47012.640405 47012.640404
T1606 46907.300000 47012.640429 47012.640433
TF1603 46907.300000 47012.640459 47012.640455
TF1512 46907.300000 47012.640481 47012.640480
TF1606 46907.300000 47012.640516 47012.640515
IF1512 46907.800000 47013.080154 47013.080156
IF1511 46907.800000 47013.080161 47013.080163
TF1603 46907.800000 47013.080189 47013.080190
IF1512 46908.300000 47013.630145 47013.630150
IF1511 46908.300000 47013.630150 47013.630155
IH1511 46908.300000 47013.630176 47013.630174
TF1603 46908.300000 47013.630197 47013.630196
IC1511 46908.800000 47014.058208 47014.058215
IF1511 46908.800000 47014.058218 47014.058220
IH1512 46908.800000 47014.058223 47014.058222
IH1511 46908.800000 47014.058265 47014.058266
TF1603 46908.800000 47014.058277 47014.058276
TF1512 46908.800000 47014.058301 47014.058300
IC1512 46909.300000 47014.600173 47014.600178
IC1511 46909.300000 47014.600180 47014.600185
IF1512 46909.300000 47014.600203 47014.600202
IF1603 46909.300000 47014.600228 47014.600229
IF1511 46909.300000 47014.600257 47014.600254
IH1512 46909.300000 47014.600290 47014.600289
IH1511 46909.300000 47014.600313 47014.600315
T1512 46909.300000 47014.600342 47014.600340
TF1512 46909.300000 47014.600372 47014.600367
IC1606 46909.800000 47015.120169 47015.120176
IC1512 46909.800000 47015.120177 47015.120179
IC1511 46909.800000 47015.120200 47015.120198
IF1512 46909.800000 47015.120225 47015.120225
IF1603 46909.800000 47015.120253 47015.120251
IF1511 46909.800000 47015.120276 47015.120275
IH1512 46909.800000 47015.120301 47015.120302
T1512 46909.800000 47015.120330 47015.120329
TF1512 46909.800000 47015.120353 47015.120351
IC1606 46910.300000 47015.554846 47015.554852
IC1512 46910.300000 47015.554857 47015.554856
IC1511 46910.300000 47015.554875 47015.554873
IF1603 46910.300000 47015.554890 47015.554892
IF1511 46910.300000 47015.554920 47015.554918
IH1511 46910.300000 47015.554945 47015.554943
TF1512 46910.300000 47015.554986 47015.554982
IC1606 46910.800000 47016.098175 47016.098177
IC1512 46910.800000 47016.098181 47016.098182
IC1511 46910.800000 47016.098209 47016.098211
IF1512 46910.800000 47016.098242 47016.098242
IF1603 46910.800000 47016.098265 47016.098266
IF1511 46910.800000 47016.098294 47016.098294
IH1512 46910.800000 47016.098319 47016.098316
IH1511 46910.800000 47016.098350 47016.098346
T1512 46910.800000 47016.098379 47016.098377
IC1603 46911.300000 47016.623200 47016.623203
IC1606 46911.300000 47016.623201 47016.623209
IC1512 46911.300000 47016.623255 47016.623254
IC1511 46911.300000 47016.623269 47016.623267
IF1512 46911.300000 47016.623293 47016.623294
IF1603 46911.300000 47016.623320 47016.623318
IF1511 46911.300000 47016.623349 47016.623345
IH1512 46911.300000 47016.623374 47016.623374
IH1511 46911.300000 47016.623399 47016.623397
TF1512 46911.300000 47016.623424 47016.623423
IC1603 46911.800000 47017.140133 47017.140141
IC1512 46911.800000 47017.140142 47017.140147
IC1511 46911.800000 47017.140166 47017.140164
IF1512 46911.800000 47017.140283 47017.140191
IH1512 46911.800000 47017.140291 47017.140216
TF1512 46911.800000 47017.140292 47017.140284
TF1606 46911.800000 47017.140296 47017.140297
